"","X.1","X","Code.Campaign","Date","Sampling.Location","Unique.Sample.Identifier","Sample.Type","Matrix","Volume..L.","DW..Sediment..kg.","Particle.count","Total.plastic.mass..kg.","Concentration..g.plastic.L.water.","Concentration..g.plastic.kg.dry.weight.sediment.","Sediment.type","Depth.Sample..m.","T1..START.","T2..STOP.","Tide","Unique.Particle.Identifier","Replicate..sediment.","Polymer","Match","Lenght..mm.","Width..mm.","Maximal.dimension..mm.","Weight..mg.","Color","Shape_obs","Sampling.Area","Type.of.Campaign","Sampling.Location.specific","Sampling.Area.general","LengthWidthratio","estimated.Hight..mm.","CSF","Shape_est","SizeClass","Transpar_NERC","Color_NERC","Color_NERC_Interreg","Shape_NERC","Shape_tot","Polymer_NERC","Diff_Time","T2..STOP..1","Diff_time"
"342",32187,32187,"AW_21_02","2021-06-16","Port of Antwerp (Doeldok)","MAC_W_032","Macroplastics (> 5 mm)","Water",24368,NA,2,0.01163,0.000000477275,NA,NA,1,"1899-12-31 11:05:00","1899-12-31 11:15:00",NA,"MAC_W_032_3",NA,"Polyethyleen",91.41,4.59,2.42,4.59,38,"BLACK","Pellet","Port of Antwerp","Spotsampling","Doeldok","Port of Antwerp",1.89669421487603,1.27590413943355,0.382828287495121,"Non-filaments","SC3","opaque","BLACK/GREY","BLACK/GREY","pellets","pellets","polyethylene",10,NA,NA
"343",32188,32188,"AW_21_02","2021-06-16","Port of Antwerp (Doeldok)","MAC_W_032","Macroplastics (> 5 mm)","Water",24368,NA,2,0.01163,0.000000477275,NA,NA,1,"1899-12-31 11:05:00","1899-12-31 11:15:00",NA,"MAC_W_032_4",NA,"Polyethyleen",84.58,4.82,3.87,4.82,44,"WHITE","Pellet","Port of Antwerp","Spotsampling","Doeldok","Port of Antwerp",1.24547803617571,3.10724066390042,0.719442169722546,"Non-filaments","SC3","opaque","WHITE/CREAM","WHITE/CREAM","pellets","pellets","polyethylene",10,NA,NA
"344",32189,32189,"AW_21_02","2021-06-16","Port of Antwerp (Doeldok)","MAC_W_032","Macroplastics (> 5 mm)","Water",24368,NA,2,0.01163,0.000000477275,NA,NA,1,"1899-12-31 11:05:00","1899-12-31 11:15:00",NA,"MAC_W_032_5",NA,"Polyethyleen",93.23,4.45,2.64,4.45,34,"WHITE","Pellet","Port of Antwerp","Spotsampling","Doeldok","Port of Antwerp",1.68560606060606,1.56620224719101,0.45694704570627,"Non-filaments","SC3","opaque","WHITE/CREAM","WHITE/CREAM","pellets","pellets","polyethylene",10,NA,NA
"345",32190,32190,"AW_21_02","2021-06-16","Port of Antwerp (Doeldok)","MAC_W_032","Macroplastics (> 5 mm)","Water",24368,NA,2,0.01163,0.000000477275,NA,NA,1,"1899-12-31 11:05:00","1899-12-31 11:15:00",NA,"MAC_W_032_6",NA,"Polyethyleen",78.38,4.615,2.088,4.615,31,"WHITE","Pellet","Port of Antwerp","Spotsampling","Doeldok","Port of Antwerp",2.21024904214559,0.944689924160347,0.304325387340494,"Non-filaments","SC3","opaque","WHITE/CREAM","WHITE/CREAM","pellets","pellets","polyethylene",10,NA,NA
"346",32191,32191,"AW_21_02","2021-06-16","Port of Antwerp (Doeldok)","MAC_W_032","Macroplastics (> 5 mm)","Water",24368,NA,2,0.01163,0.000000477275,NA,NA,1,"1899-12-31 11:05:00","1899-12-31 11:15:00",NA,"MAC_W_032_7",NA,"Polyethyleen",88.33,4.32,2.98,4.32,22,"WHITE","Pellet","Port of Antwerp","Spotsampling","Doeldok","Port of Antwerp",1.4496644295302,2.05564814814815,0.572926322472012,"Non-filaments","SC3","opaque","WHITE/CREAM","WHITE/CREAM","pellets","pellets","polyethylene",10,NA,NA
"347",32192,32192,"AW_21_02","2021-06-16","Port of Antwerp (Doeldok)","MAC_W_032","Macroplastics (> 5 mm)","Water",24368,NA,2,0.01163,0.000000477275,NA,NA,1,"1899-12-31 11:05:00","1899-12-31 11:15:00",NA,"MAC_W_032_8",NA,"Polyethyleen",92.3,4.305,2.695,4.305,26,"WHITE","Pellet","Port of Antwerp","Spotsampling","Doeldok","Port of Antwerp",1.5974025974026,1.68711382113821,0.495311510464852,"Non-filaments","SC3","opaque","WHITE/CREAM","WHITE/CREAM","pellets","pellets","polyethylene",10,NA,NA
"348",32193,32193,"AW_21_02","2021-06-16","Port of Antwerp (Doeldok)","MAC_W_032","Macroplastics (> 5 mm)","Water",24368,NA,2,0.01163,0.000000477275,NA,NA,1,"1899-12-31 11:05:00","1899-12-31 11:15:00",NA,"MAC_W_032_9",NA,"Polyethyleen",91.22,3.975,2.88,3.975,29,"WHITE","Pellet","Port of Antwerp","Spotsampling","Doeldok","Port of Antwerp",1.38020833333333,2.08664150943396,0.616712899061101,"Non-filaments","SC3","opaque","WHITE/CREAM","WHITE/CREAM","pellets","pellets","polyethylene",10,NA,NA
"349",32194,32194,"NSP_21_01","2021-05-17","North Sea Port (Grootdok)","MAC_W_033","Macroplastics (> 5 mm)","Water",40405.5,NA,0,0,0,NA,NA,1,"1899-12-31 10:57:00","1899-12-31 11:17:00",NA,"MAC_W_033_1",NA,"Polyethyleen",72.86,4.46,NA,4.46,4.7,"BLACK","Pellet","North Sea Port","Spotsampling","Grootdok","North Sea Port",NA,NA,NA,NA,"SC3","opaque","BLACK/GREY","BLACK/GREY","pellets","pellets","polyethylene",20,NA,NA
"350",32195,32195,"NSP_21_01","2021-05-17","North Sea Port (Grootdok)","MAC_W_033","Macroplastics (> 5 mm)","Water",40405.5,NA,0,0,0,NA,NA,1,"1899-12-31 10:57:00","1899-12-31 11:17:00",NA,"MAC_W_033_2",NA,"Polyethyleen",95.07,4.025,NA,4.025,5,"WHITE","Pellet","North Sea Port","Spotsampling","Grootdok","North Sea Port",NA,NA,NA,NA,"SC3","opaque","WHITE/CREAM","WHITE/CREAM","pellets","pellets","polyethylene",20,NA,NA
"351",32196,32196,"NSP_21_01","2021-05-17","North Sea Port (Grootdok)","MAC_W_033","Macroplastics (> 5 mm)","Water",40405.5,NA,0,0,0,NA,NA,1,"1899-12-31 10:57:00","1899-12-31 11:17:00",NA,"MAC_W_033_3",NA,"Polystyreen",69.1,3.225,NA,3.225,0.09,"WHITE","Styrofoam","North Sea Port","Spotsampling","Grootdok","North Sea Port",NA,NA,NA,NA,"SC3","opaque","WHITE/CREAM","WHITE/CREAM","foams","foams","polystyrene",20,NA,NA
"352",32197,32197,"NSP_21_01","2021-05-17","North Sea Port (Ringvaart)","MAC_W_034","Macroplastics (> 5 mm)","Water",20898,NA,2,34.45305771,0.001648629,NA,NA,1,"1899-12-31 13:12:00","1899-12-31 13:21:00",NA,"MAC_W_034_1",NA,"Polybutadiene",74.31,152.74,NA,152.74,70.3,"TRANSPARENT","Foil","North Sea Port","Spotsampling","Ringvaart","North Sea Port",NA,NA,NA,NA,"SC7","transparent/translucent","COLOURLESS","COLOURLESS","films","films","polybutadiene",9,NA,NA
"353",32198,32198,"NSP_21_01","2021-05-17","North Sea Port (Ringvaart)","MAC_W_034","Macroplastics (> 5 mm)","Water",20898,NA,2,34.45305771,0.001648629,NA,NA,1,"1899-12-31 13:12:00","1899-12-31 13:21:00",NA,"MAC_W_034_2",NA,"Polypropyleen",94.39,24.925,NA,24.925,1.7,"WHITE","Foil","North Sea Port","Spotsampling","Ringvaart","North Sea Port",NA,NA,NA,NA,"SC5","opaque","WHITE/CREAM","WHITE/CREAM","films","films","polypropylene",9,NA,NA
"354",32199,32199,"NSP_21_01","2021-05-17","North Sea Port (Ringvaart)","MAC_W_034","Macroplastics (> 5 mm)","Water",20898,NA,2,34.45305771,0.001648629,NA,NA,1,"1899-12-31 13:12:00","1899-12-31 13:21:00",NA,"MAC_W_034_3",NA,"Polyethyleen",93.4,4.15,NA,4.15,2.2,"WHITE","Pellet","North Sea Port","Spotsampling","Ringvaart","North Sea Port",NA,NA,NA,NA,"SC3","opaque","WHITE/CREAM","WHITE/CREAM","pellets","pellets","polyethylene",9,NA,NA
"355",32200,32200,"NSP_21_01","2021-05-17","North Sea Port (Ringvaart)","MAC_W_034","Macroplastics (> 5 mm)","Water",20898,NA,2,34.45305771,0.001648629,NA,NA,1,"1899-12-31 13:12:00","1899-12-31 13:21:00",NA,"MAC_W_034_4",NA,"Polypropyleen",84.78,4.45,NA,4.45,3.2,"WHITE","Pellet","North Sea Port","Spotsampling","Ringvaart","North Sea Port",NA,NA,NA,NA,"SC3","opaque","WHITE/CREAM","WHITE/CREAM","pellets","pellets","polypropylene",9,NA,NA
"356",32201,32201,"NSP_21_01","2021-05-17","North Sea Port (Ringvaart)","MAC_W_034","Macroplastics (> 5 mm)","Water",20898,NA,2,34.45305771,0.001648629,NA,NA,1,"1899-12-31 13:12:00","1899-12-31 13:21:00",NA,"MAC_W_034_5",NA,"Polyethyleen",80.8,4.365,NA,4.365,2.6,"WHITE","Pellet","North Sea Port","Spotsampling","Ringvaart","North Sea Port",NA,NA,NA,NA,"SC3","opaque","WHITE/CREAM","WHITE/CREAM","pellets","pellets","polyethylene",9,NA,NA
"357",32202,32202,"NSP_21_01","2021-05-17","North Sea Port (Ringvaart)","MAC_W_034","Macroplastics (> 5 mm)","Water",20898,NA,2,34.45305771,0.001648629,NA,NA,1,"1899-12-31 13:12:00","1899-12-31 13:21:00",NA,"MAC_W_034_6",NA,"Polyethyleen",79.76,4.005,NA,4.005,1.4,"WHITE","Pellet","North Sea Port","Spotsampling","Ringvaart","North Sea Port",NA,NA,NA,NA,"SC3","opaque","WHITE/CREAM","WHITE/CREAM","pellets","pellets","polyethylene",9,NA,NA
"358",32203,32203,"NSP_21_01","2021-05-17","North Sea Port (Ringvaart)","MAC_W_034","Macroplastics (> 5 mm)","Water",20898,NA,2,34.45305771,0.001648629,NA,NA,1,"1899-12-31 13:12:00","1899-12-31 13:21:00",NA,"MAC_W_034_7",NA,"Polyethyleen",83.23,3.705,NA,3.705,2.5,"WHITE","Pellet","North Sea Port","Spotsampling","Ringvaart","North Sea Port",NA,NA,NA,NA,"SC3","opaque","WHITE/CREAM","WHITE/CREAM","pellets","pellets","polyethylene",9,NA,NA
"359",32204,32204,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_1",NA,"Polyethyleen",97.71,128.43,NA,128.43,167,"TRANSPARENT","Bubble wrap","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC7","transparent/translucent","COLOURLESS","COLOURLESS","J67","J67","polyethylene",10,NA,NA
"360",32205,32205,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_10",NA,"Polypropyleen",55.15,15.63,NA,15.63,0.084,"WHITE","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC5","opaque","WHITE/CREAM","WHITE/CREAM","films","films","polypropylene",10,NA,NA
"361",32206,32206,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_11",NA,"Polypropyleen",72.68,53.505,NA,53.505,2.6,"TRANSPARENT","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC6","transparent/translucent","COLOURLESS","COLOURLESS","films","films","polypropylene",10,NA,NA
"362",32207,32207,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_12",NA,"Polyethyleen",94.77,128.39,NA,128.39,338.8,"WHITE","Hard plastic","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC7","opaque","WHITE/CREAM","WHITE/CREAM","fragments","fragments","polyethylene",10,NA,NA
"363",32208,32208,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_13",NA,"Polypropyleen",78.67,39.605,NA,39.605,3.4,"TRANSPARENT","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC5","transparent/translucent","COLOURLESS","COLOURLESS","films","films","polypropylene",10,NA,NA
"364",32209,32209,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_14",NA,"Polypropyleen",87.65,24.03,NA,24.03,0.8,"TRANSPARENT","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC5","transparent/translucent","COLOURLESS","COLOURLESS","films","films","polypropylene",10,NA,NA
"365",32210,32210,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_15",NA,"Polypropyleen",79.9,35.84,NA,35.84,1.5,"TRANSPARENT","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC5","transparent/translucent","COLOURLESS","COLOURLESS","films","films","polypropylene",10,NA,NA
"366",32211,32211,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_16",NA,"Polypropyleen",84.54,36.06,NA,36.06,1.1,"TRANSPARENT","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC5","transparent/translucent","COLOURLESS","COLOURLESS","films","films","polypropylene",10,NA,NA
"367",32212,32212,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_17",NA,"Polypropyleen",89.55,25.77,NA,25.77,0.9,"TRANSPARENT","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC5","transparent/translucent","COLOURLESS","COLOURLESS","films","films","polypropylene",10,NA,NA
"368",32213,32213,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_18",NA,"Polypropyleen",91.23,23.485,NA,23.485,0.7,"TRANSPARENT","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC5","transparent/translucent","COLOURLESS","COLOURLESS","films","films","polypropylene",10,NA,NA
"369",32214,32214,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_19",NA,"Polypropyleen",94.32,23.125,NA,23.125,1.6,"TRANSPARENT","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC5","transparent/translucent","COLOURLESS","COLOURLESS","films","films","polypropylene",10,NA,NA
"370",32215,32215,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_2",NA,"Polypropyleen",94.61,76.38,NA,76.38,9.4,"WHITE","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC6","opaque","WHITE/CREAM","WHITE/CREAM","films","films","polypropylene",10,NA,NA
"371",32216,32216,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_20",NA,"Polypropyleen",78.44,26.91,NA,26.91,0.7,"TRANSPARENT","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC5","transparent/translucent","COLOURLESS","COLOURLESS","films","films","polypropylene",10,NA,NA
"372",32217,32217,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_21",NA,"Polypropyleen",83.44,17.09,NA,17.09,0.065,"TRANSPARENT","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC5","transparent/translucent","COLOURLESS","COLOURLESS","films","films","polypropylene",10,NA,NA
"373",32218,32218,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_22",NA,"Polypropyleen",88.61,13.045,NA,13.045,0.053,"TRANSPARENT","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC4","transparent/translucent","COLOURLESS","COLOURLESS","films","films","polypropylene",10,NA,NA
"374",32219,32219,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_23",NA,"Polypropyleen",96.75,72.8,NA,72.8,20.5,"WHITE","Hard plastic","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC6","opaque","WHITE/CREAM","WHITE/CREAM","fragments","fragments","polypropylene",10,NA,NA
"375",32220,32220,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_24",NA,"Polyethyleen",94.85,52.26,NA,52.26,4.7,"WHITE","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC6","opaque","WHITE/CREAM","WHITE/CREAM","films","films","polyethylene",10,NA,NA
"376",32221,32221,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_25",NA,"Polyethyleen",92.34,48.99,NA,48.99,2.4,"WHITE","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC5","opaque","WHITE/CREAM","WHITE/CREAM","films","films","polyethylene",10,NA,NA
"377",32222,32222,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_26",NA,"Polyethyleen",95.22,26.57,NA,26.57,3.5,"WHITE","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC5","opaque","WHITE/CREAM","WHITE/CREAM","films","films","polyethylene",10,NA,NA
"378",32223,32223,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_27",NA,"Polyethyleen",88.69,24.265,NA,24.265,2.3,"WHITE","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC5","opaque","WHITE/CREAM","WHITE/CREAM","films","films","polyethylene",10,NA,NA
"379",32224,32224,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_28",NA,"Polyurethaan",59.47,114.94,NA,114.94,6.1,"GREY","Fiber","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC7","opaque","BLACK/GREY","BLACK/GREY","filaments","filaments","polyurethane",10,NA,NA
"380",32225,32225,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_29",NA,"Polypropyleen",93.36,133.95,NA,133.95,1.5,"BLACK","Fiber","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC7","opaque","BLACK/GREY","BLACK/GREY","filaments","filaments","polypropylene",10,NA,NA
"381",32226,32226,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_3",NA,"Polypropyleen",95.96,109.54,NA,109.54,8.4,"TRANSPARENT","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC7","transparent/translucent","COLOURLESS","COLOURLESS","films","films","polypropylene",10,NA,NA
"382",32227,32227,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_30",NA,"Polypropyleen",82.42,19.22,NA,19.22,0.4,"GREY","Fiber","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC5","opaque","BLACK/GREY","BLACK/GREY","filaments","filaments","polypropylene",10,NA,NA
"383",32228,32228,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_31",NA,"Polypropyleen",93.5,95.345,NA,95.345,17.1,"WHITE","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC6","opaque","WHITE/CREAM","WHITE/CREAM","films","films","polypropylene",10,NA,NA
"384",32229,32229,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_32",NA,"Polypropyleen",97.44,76.76,NA,76.76,10.3,"WHITE","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC6","opaque","WHITE/CREAM","WHITE/CREAM","films","films","polypropylene",10,NA,NA
"385",32230,32230,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_33",NA,"Polypropyleen",96.45,86.81,NA,86.81,12.2,"WHITE","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC6","opaque","WHITE/CREAM","WHITE/CREAM","films","films","polypropylene",10,NA,NA
"386",32231,32231,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_4",NA,"Polyethyleen",95.97,67.2,NA,67.2,9.8,"TRANSPARENT","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC6","transparent/translucent","COLOURLESS","COLOURLESS","films","films","polyethylene",10,NA,NA
"387",32232,32232,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_5",NA,"Polyethyleen",93.41,47.885,NA,47.885,6.4,"BLACK AND WHITE","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC5","opaque","MULTICOLOUR","MULTICOLOUR","films","films","polyethylene",10,NA,NA
"388",32233,32233,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_6",NA,"Polyethyleen",95.16,24.2,NA,24.2,2.4,"GREEN","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC5","opaque","GREEN","BLUE/GREEN","films","films","polyethylene",10,NA,NA
"389",32234,32234,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_7",NA,"Polypropyleen",68.01,51.78,NA,51.78,2.3,"WHITE","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC6","opaque","WHITE/CREAM","WHITE/CREAM","films","films","polypropylene",10,NA,NA
"390",32235,32235,"NSP_21_01","2021-05-17","North Sea Port (Sifferdok)","MAC_W_035","Macroplastics (> 5 mm)","Water",27526.5,NA,33,232.3804334,0.008442062,NA,NA,1,"1899-12-31 14:47:00","1899-12-31 14:57:00",NA,"MAC_W_035_8",NA,"Polypropyleen",79.32,35.43,NA,35.43,0.6,"WHITE","Foil","North Sea Port","Spotsampling","Sifferdok","North Sea Port",NA,NA,NA,NA,"SC5","opaque","WHITE/CREAM","WHITE/CREAM","films","films","polypropylene",10,NA,NA
